idnovel,date,score
1527,2020-06-01,0
1527,2020-07-01,0
1527,2020-08-01,0
1527,2020-09-01,0
1527,2020-10-01,0
1528,2020-01-01,28.19
1528,2020-02-01,0
1528,2020-03-01,0
1528,2020-04-01,29.27
1528,2020-05-01,0
1528,2020-06-01,0
1528,2020-07-01,0
1528,2020-08-01,0
1528,2020-09-01,66.12
1528,2020-10-01,0
1529,2020-01-01,35.67
1529,2020-02-01,0
1529,2020-03-01,0
1529,2020-04-01,65.59
1529,2020-05-01,0
1529,2020-06-01,0
1529,2020-07-01,0
1529,2020-08-01,0
1529,2020-09-01,0
1529,2020-10-01,0
1530,2020-01-01,0
1530,2020-02-01,0
1530,2020-03-01,0
1530,2020-04-01,32.7
1530,2020-05-01,0
1530,2020-06-01,0
1530,2020-07-01,0
1530,2020-08-01,0
1530,2020-09-01,0
1530,2020-10-01,0
1531,2020-01-01,0
1531,2020-02-01,0
1531,2020-03-01,0
1531,2020-04-01,0
1531,2020-05-01,0
1531,2020-06-01,0
1531,2020-07-01,0
1531,2020-08-01,0
1531,2020-09-01,0
1531,2020-10-01,0
1532,2020-01-01,48.73
1532,2020-02-01,81.64
1532,2020-03-01,93.61
1532,2020-04-01,0
1532,2020-05-01,55.51
1532,2020-06-01,83.47
1532,2020-07-01,51.78
1532,2020-08-01,44.3
1532,2020-09-01,26.16
1532,2020-10-01,0
1533,2020-01-01,0
1533,2020-02-01,0
1533,2020-03-01,0
1533,2020-04-01,0
1533,2020-05-01,0
1533,2020-06-01,0
1533,2020-07-01,0
1533,2020-08-01,0
1533,2020-09-01,0
1533,2020-10-01,0
1534,2020-01-01,0
1534,2020-02-01,0
1534,2020-03-01,0
1534,2020-04-01,0
1534,2020-05-01,0
1534,2020-06-01,0
1534,2020-07-01,0
1534,2020-08-01,0
1534,2020-09-01,0
1534,2020-10-01,0
1535,2020-01-01,0
1535,2020-02-01,0
1535,2020-03-01,0
1535,2020-04-01,0
1535,2020-05-01,0
1535,2020-06-01,0
1535,2020-07-01,0
1535,2020-08-01,0
1535,2020-09-01,0
1535,2020-10-01,44.03
1536,2020-01-01,0
1536,2020-02-01,0
1536,2020-03-01,0
1536,2020-04-01,0
1536,2020-05-01,0
1536,2020-06-01,0
1536,2020-07-01,0
1536,2020-08-01,0
1536,2020-09-01,0
1536,2020-10-01,0
1537,2020-01-01,0
1537,2020-02-01,0
1537,2020-03-01,0
1537,2020-04-01,0
1537,2020-05-01,0
1537,2020-06-01,0
1537,2020-07-01,0
1537,2020-08-01,0
1537,2020-09-01,0
1537,2020-10-01,0
1538,2020-01-01,0
1538,2020-02-01,0
1538,2020-03-01,0
1538,2020-04-01,0
1538,2020-05-01,0
1538,2020-06-01,0
1538,2020-07-01,0
1538,2020-08-01,0
1538,2020-09-01,0
1538,2020-10-01,0
1539,2020-01-01,0
1539,2020-02-01,0
1539,2020-03-01,0
1539,2020-04-01,74.5
1539,2020-05-01,0
1539,2020-06-01,0
1539,2020-07-01,0
1539,2020-08-01,0
1539,2020-09-01,0
1539,2020-10-01,50.08
1540,2020-01-01,0
1540,2020-02-01,0
1540,2020-03-01,0
1540,2020-04-01,0
1540,2020-05-01,0
1540,2020-06-01,0
1540,2020-07-01,0
1540,2020-08-01,0
1540,2020-09-01,0
1540,2020-10-01,0
1541,2020-01-01,0
1541,2020-02-01,0
1541,2020-03-01,0
1541,2020-04-01,0
1541,2020-05-01,0
1541,2020-06-01,0
1541,2020-07-01,0
1541,2020-08-01,0
1541,2020-09-01,0
1541,2020-10-01,0
1542,2020-01-01,0
1542,2020-02-01,0
1542,2020-03-01,0
1542,2020-04-01,0
1542,2020-05-01,0
1542,2020-06-01,0
1542,2020-07-01,0
1542,2020-08-01,0
1542,2020-09-01,0
1542,2020-10-01,0
1543,2020-01-01,0
1543,2020-02-01,0
1543,2020-03-01,0
1543,2020-04-01,61.88
1543,2020-05-01,0
1543,2020-06-01,0
1543,2020-07-01,0
1543,2020-08-01,80.63
1543,2020-09-01,0
1543,2020-10-01,0
1544,2020-01-01,0
1544,2020-02-01,0
1544,2020-03-01,0
1544,2020-04-01,0
1544,2020-05-01,0
1544,2020-06-01,0
1544,2020-07-01,0
1544,2020-08-01,0
1544,2020-09-01,0
1544,2020-10-01,0
1545,2020-01-01,0
1545,2020-02-01,0
1545,2020-03-01,0
1545,2020-04-01,0
1545,2020-05-01,0
1545,2020-06-01,0
1545,2020-07-01,0
1545,2020-08-01,0
1545,2020-09-01,0
1545,2020-10-01,0
1546,2020-01-01,0
1546,2020-02-01,0
1546,2020-03-01,0
1546,2020-04-01,0
1546,2020-05-01,0
1546,2020-06-01,0
1546,2020-07-01,0
1546,2020-08-01,0
1546,2020-09-01,0
1546,2020-10-01,0
1547,2020-01-01,0
1547,2020-02-01,0
1547,2020-03-01,0
1547,2020-04-01,0
1547,2020-05-01,0
1547,2020-06-01,0
1547,2020-07-01,44.71
1547,2020-08-01,58.89
1547,2020-09-01,0
1547,2020-10-01,0
1548,2020-01-01,0
1548,2020-02-01,0
1548,2020-03-01,0
1548,2020-04-01,0
1548,2020-05-01,0
1548,2020-06-01,0
1548,2020-07-01,0
1548,2020-08-01,0
1548,2020-09-01,0
1548,2020-10-01,0
1549,2020-01-01,0
1549,2020-02-01,0
1549,2020-03-01,0
1549,2020-04-01,44.12
1549,2020-05-01,0
1549,2020-06-01,0
1549,2020-07-01,0
1549,2020-08-01,0
1549,2020-09-01,0
1549,2020-10-01,0
1550,2020-01-01,0
1550,2020-02-01,0
1550,2020-03-01,0
1550,2020-04-01,0
1550,2020-05-01,0
1550,2020-06-01,10.72
1550,2020-07-01,12.2
1550,2020-08-01,3.51
1550,2020-09-01,0
1550,2020-10-01,0
1551,2020-01-01,0
1551,2020-02-01,36.05
1551,2020-03-01,1.29
1551,2020-04-01,0
1551,2020-05-01,0
1551,2020-06-01,0
1551,2020-07-01,0
1551,2020-08-01,0
1551,2020-09-01,0
1551,2020-10-01,0
1552,2020-01-01,0
1552,2020-02-01,0
1552,2020-03-01,0
1552,2020-04-01,0
1552,2020-05-01,0
1552,2020-06-01,0
1552,2020-07-01,0
1552,2020-08-01,0
1552,2020-09-01,0
1552,2020-10-01,0
1553,2020-01-01,0
1553,2020-02-01,0
1553,2020-03-01,0
1553,2020-04-01,0
1553,2020-05-01,0
1553,2020-06-01,0
1553,2020-07-01,0
1553,2020-08-01,0
1553,2020-09-01,0
1553,2020-10-01,0
1554,2020-01-01,0
1554,2020-02-01,0
1554,2020-03-01,0
1554,2020-04-01,0
1554,2020-05-01,0
1554,2020-06-01,0
1554,2020-07-01,0
1554,2020-08-01,0
1554,2020-09-01,0
1554,2020-10-01,0
1555,2020-01-01,0
1555,2020-02-01,0
1555,2020-03-01,0
1555,2020-04-01,0
1555,2020-05-01,0
1555,2020-06-01,0
1555,2020-07-01,0
1555,2020-08-01,0
1555,2020-09-01,0
1555,2020-10-01,0
1556,2020-01-01,0
1556,2020-02-01,0
1556,2020-03-01,0
1556,2020-04-01,0
1556,2020-05-01,0
1556,2020-06-01,53.62
1556,2020-07-01,0
1556,2020-08-01,0
1556,2020-09-01,0
1556,2020-10-01,0
1557,2020-01-01,0
1557,2020-02-01,0
1557,2020-03-01,0
1557,2020-04-01,0
1557,2020-05-01,0
1557,2020-06-01,0
1557,2020-07-01,0
1557,2020-08-01,0
1557,2020-09-01,0
1557,2020-10-01,0
1558,2020-01-01,0
1558,2020-02-01,0
1558,2020-03-01,0
1558,2020-04-01,0
1558,2020-05-01,35.66
1558,2020-06-01,0
1558,2020-07-01,0
1558,2020-08-01,0
1558,2020-09-01,0
1558,2020-10-01,0
1559,2020-01-01,0
1559,2020-02-01,0
1559,2020-03-01,0
1559,2020-04-01,0
1559,2020-05-01,0
1559,2020-06-01,34.05
1559,2020-07-01,0
1559,2020-08-01,0
1559,2020-09-01,0
1559,2020-10-01,0
1560,2020-01-01,78.06
1560,2020-02-01,88.73
1560,2020-03-01,72.45
1560,2020-04-01,0
1560,2020-05-01,0
1560,2020-06-01,0
1560,2020-07-01,56.56
1560,2020-08-01,51.55
1560,2020-09-01,0
1560,2020-10-01,0
1561,2020-01-01,36.87
1561,2020-02-01,0
1561,2020-03-01,48.89
1561,2020-04-01,71.33
1561,2020-05-01,19.49
1561,2020-06-01,57.41
1561,2020-07-01,40.69
1561,2020-08-01,21.55
1561,2020-09-01,12.08
1561,2020-10-01,34.98
1562,2020-01-01,0
1562,2020-02-01,0
1562,2020-03-01,0
1562,2020-04-01,0
1562,2020-05-01,0
1562,2020-06-01,0
1562,2020-07-01,0
1562,2020-08-01,0
1562,2020-09-01,0
1562,2020-10-01,0
1563,2020-01-01,0
1563,2020-02-01,0
1563,2020-03-01,1.54
1563,2020-04-01,0
1563,2020-05-01,0
1563,2020-06-01,1.78
1563,2020-07-01,0
1563,2020-08-01,0
1563,2020-09-01,0
1563,2020-10-01,0
1564,2020-01-01,0
1564,2020-02-01,0
1564,2020-03-01,0
1564,2020-04-01,0
1564,2020-05-01,0
1564,2020-06-01,0
1564,2020-07-01,0
1564,2020-08-01,0
1564,2020-09-01,0
1564,2020-10-01,0
1565,2020-01-01,0
1565,2020-02-01,0
1565,2020-03-01,15.46
1565,2020-04-01,0
1565,2020-05-01,0
1565,2020-06-01,0
1565,2020-07-01,0
1565,2020-08-01,0
1565,2020-09-01,0
1565,2020-10-01,0
1566,2020-01-01,0
1566,2020-02-01,0.85
1566,2020-03-01,0
1566,2020-04-01,0
1566,2020-05-01,0
1566,2020-06-01,0
1566,2020-07-01,0
1566,2020-08-01,0
1566,2020-09-01,0
1566,2020-10-01,0
1567,2020-01-01,0
1567,2020-02-01,0
1567,2020-03-01,0
1567,2020-04-01,0
1567,2020-05-01,0
1567,2020-06-01,0
1567,2020-07-01,0
1567,2020-08-01,12.33
1567,2020-09-01,0
1567,2020-10-01,0
1568,2020-01-01,45.45
1568,2020-02-01,0
1568,2020-03-01,3.46
1568,2020-04-01,0
1568,2020-05-01,0
1568,2020-06-01,0
1568,2020-07-01,0
1568,2020-08-01,0
1568,2020-09-01,0
1568,2020-10-01,0
1569,2020-01-01,0
1569,2020-02-01,0
1569,2020-03-01,0
1569,2020-04-01,0
1569,2020-05-01,0
1569,2020-06-01,0
1569,2020-07-01,0
1569,2020-08-01,0
1569,2020-09-01,0
1569,2020-10-01,0
1570,2020-01-01,58.99
1570,2020-02-01,26.11
1570,2020-03-01,0
1570,2020-04-01,4.3
1570,2020-05-01,0
1570,2020-06-01,0
1570,2020-07-01,0
1570,2020-08-01,0
1570,2020-09-01,0
1570,2020-10-01,0
1571,2020-01-01,0
1571,2020-02-01,0
1571,2020-03-01,0
1571,2020-04-01,0
1571,2020-05-01,2.19
1571,2020-06-01,0
1571,2020-07-01,0
1571,2020-08-01,0
1571,2020-09-01,0
1571,2020-10-01,0
1573,2020-01-01,0
1573,2020-02-01,8.94
1573,2020-03-01,0
1573,2020-04-01,0
1573,2020-05-01,0
1573,2020-06-01,0
1573,2020-07-01,62.6
1573,2020-08-01,58.6
1573,2020-09-01,0
1573,2020-10-01,26.82
1574,2020-01-01,0
1574,2020-02-01,0
1574,2020-03-01,0
1574,2020-04-01,0
1574,2020-05-01,0
1574,2020-06-01,0
1574,2020-07-01,0
1574,2020-08-01,0
1574,2020-09-01,0
1574,2020-10-01,0
1575,2020-01-01,0
1575,2020-02-01,0
1575,2020-03-01,34.1
1575,2020-04-01,82.22
1575,2020-05-01,0
1575,2020-06-01,0
1575,2020-07-01,0
1575,2020-08-01,0
1575,2020-09-01,0
1575,2020-10-01,0
1576,2020-01-01,0
1576,2020-02-01,0
1576,2020-03-01,0
1576,2020-04-01,0
1576,2020-05-01,0
1576,2020-06-01,0
1576,2020-07-01,0
1576,2020-08-01,0
1576,2020-09-01,0
1576,2020-10-01,0
1577,2020-01-01,0
1577,2020-02-01,0
1577,2020-03-01,0
1577,2020-04-01,81.1
1577,2020-05-01,0
1577,2020-06-01,0
1577,2020-07-01,0
1577,2020-08-01,78.74
1577,2020-09-01,0
1577,2020-10-01,0
1578,2020-01-01,0
1578,2020-02-01,0
1578,2020-03-01,0
1578,2020-04-01,0
1578,2020-05-01,0
1578,2020-06-01,0
1578,2020-07-01,0
1578,2020-08-01,0
1578,2020-09-01,96.08
1578,2020-10-01,0
1579,2020-01-01,0
1579,2020-02-01,0
1579,2020-03-01,0
1579,2020-04-01,0
1579,2020-05-01,0
1579,2020-06-01,0
1579,2020-07-01,0
1579,2020-08-01,0
1579,2020-09-01,0
1579,2020-10-01,0
1580,2020-01-01,0
1580,2020-02-01,0
1580,2020-03-01,0
1580,2020-04-01,0
1580,2020-05-01,0
1580,2020-06-01,0
1580,2020-07-01,0
1580,2020-08-01,14.34
1580,2020-09-01,0
1580,2020-10-01,0
1581,2020-01-01,0
1581,2020-02-01,0
1581,2020-03-01,0
1581,2020-04-01,0
1581,2020-05-01,0
1581,2020-06-01,0
1581,2020-07-01,0
1581,2020-08-01,0
1581,2020-09-01,0
1581,2020-10-01,0
1582,2020-01-01,0
1582,2020-02-01,0
1582,2020-03-01,0
1582,2020-04-01,0
1582,2020-05-01,0
1582,2020-06-01,0
1582,2020-07-01,0.76
1582,2020-08-01,0
1582,2020-09-01,0
1582,2020-10-01,0
1583,2020-01-01,0
1583,2020-02-01,19.77
1583,2020-03-01,28.68
1583,2020-04-01,0
1583,2020-05-01,0
1583,2020-06-01,0
1583,2020-07-01,0
1583,2020-08-01,0
1583,2020-09-01,0
1583,2020-10-01,0
1584,2020-01-01,0
1584,2020-02-01,0
1584,2020-03-01,70.3
1584,2020-04-01,0
1584,2020-05-01,60.24
1584,2020-06-01,0
1584,2020-07-01,47.03
1584,2020-08-01,44.2
1584,2020-09-01,0
1584,2020-10-01,0
1585,2020-01-01,0
1585,2020-02-01,0
1585,2020-03-01,0
1585,2020-04-01,0
1585,2020-05-01,0
1585,2020-06-01,0
1585,2020-07-01,0
1585,2020-08-01,0
1585,2020-09-01,0
1585,2020-10-01,0
1586,2020-01-01,0
1586,2020-02-01,66.48
1586,2020-03-01,38.45
1586,2020-04-01,46.25
1586,2020-05-01,34.45
1586,2020-06-01,0
1586,2020-07-01,0
1586,2020-08-01,0
1586,2020-09-01,0
1586,2020-10-01,0
1587,2020-01-01,42.49
1587,2020-02-01,24.8
1587,2020-03-01,0
1587,2020-04-01,0
1587,2020-05-01,64.17
1587,2020-06-01,0
1587,2020-07-01,0
1587,2020-08-01,0
1587,2020-09-01,22.44
1587,2020-10-01,0
1588,2020-01-01,0
1588,2020-02-01,0
1588,2020-03-01,0
1588,2020-04-01,0
1588,2020-05-01,0
1588,2020-06-01,0
1588,2020-07-01,0
1588,2020-08-01,0
1588,2020-09-01,0
1588,2020-10-01,0
1589,2020-01-01,0
1589,2020-02-01,0.2
1589,2020-03-01,0
1589,2020-04-01,23.31
1589,2020-05-01,0
1589,2020-06-01,0
1589,2020-07-01,0
1589,2020-08-01,0
1589,2020-09-01,0
1589,2020-10-01,0
1591,2020-01-01,0
1591,2020-02-01,55.25
1591,2020-03-01,0
1591,2020-04-01,0
1591,2020-05-01,0
1591,2020-06-01,0
1591,2020-07-01,0
1591,2020-08-01,0
1591,2020-09-01,0
1591,2020-10-01,0
1592,2020-01-01,0
1592,2020-02-01,0
1592,2020-03-01,0
1592,2020-04-01,0
1592,2020-05-01,0
1592,2020-06-01,0
1592,2020-07-01,0
1592,2020-08-01,0
1592,2020-09-01,0
1592,2020-10-01,9.19
1593,2020-01-01,0
1593,2020-02-01,38.39
1593,2020-03-01,0
1593,2020-04-01,0
1593,2020-05-01,0
1593,2020-06-01,0
1593,2020-07-01,0
1593,2020-08-01,0
1593,2020-09-01,0
1593,2020-10-01,0
1594,2020-01-01,0
1594,2020-02-01,0
1594,2020-03-01,0
1594,2020-04-01,0
1594,2020-05-01,95.17
1594,2020-06-01,0
1594,2020-07-01,0
1594,2020-08-01,96.76
1594,2020-09-01,87.6
1594,2020-10-01,0
1595,2020-01-01,0
1595,2020-02-01,0
1595,2020-03-01,0
1595,2020-04-01,0
1595,2020-05-01,0
1595,2020-06-01,0
1595,2020-07-01,0
1595,2020-08-01,0
1595,2020-09-01,41.06
1595,2020-10-01,0
1596,2020-01-01,42.23
1596,2020-02-01,41.62
1596,2020-03-01,0
1596,2020-04-01,31.35
1596,2020-05-01,0
1596,2020-06-01,96.13
1596,2020-07-01,49.54
1596,2020-08-01,35.36
1596,2020-09-01,80.63
1596,2020-10-01,67.72
1597,2020-01-01,0
1597,2020-02-01,0
1597,2020-03-01,50.87
1597,2020-04-01,0
1597,2020-05-01,36.02
1597,2020-06-01,15.56
1597,2020-07-01,10.6
1597,2020-08-01,31.93
1597,2020-09-01,37.45
1597,2020-10-01,40.43
1598,2020-01-01,0
1598,2020-02-01,0
1598,2020-03-01,72.86
1598,2020-04-01,0
1598,2020-05-01,0
1598,2020-06-01,0
1598,2020-07-01,0
1598,2020-08-01,77.86
1598,2020-09-01,0
1598,2020-10-01,0
1599,2020-01-01,0
1599,2020-02-01,0
1599,2020-03-01,15.21
1599,2020-04-01,0
1599,2020-05-01,0
1599,2020-06-01,50.77
1599,2020-07-01,0
1599,2020-08-01,0
1599,2020-09-01,0
1599,2020-10-01,0
1600,2020-01-01,0
1600,2020-02-01,0
1600,2020-03-01,0
1600,2020-04-01,0
1600,2020-05-01,0
1600,2020-06-01,0
1600,2020-07-01,0
1600,2020-08-01,0
1600,2020-09-01,0
1600,2020-10-01,0
1601,2020-01-01,0
1601,2020-02-01,0
1601,2020-03-01,0
1601,2020-04-01,0
1601,2020-05-01,0
1601,2020-06-01,0
1601,2020-07-01,15.2
1601,2020-08-01,0
1601,2020-09-01,0
1601,2020-10-01,0
1602,2020-01-01,0
1602,2020-02-01,0
1602,2020-03-01,95.49
1602,2020-04-01,0
1602,2020-05-01,0
1602,2020-06-01,0
1602,2020-07-01,0
1602,2020-08-01,0
1602,2020-09-01,0
1602,2020-10-01,0
1603,2020-01-01,7.95
1603,2020-02-01,54.73
1603,2020-03-01,0
1603,2020-04-01,0
1603,2020-05-01,0
1603,2020-06-01,0
1603,2020-07-01,0
1603,2020-08-01,0
1603,2020-09-01,0
1603,2020-10-01,0
1604,2020-01-01,0
1604,2020-02-01,0
1604,2020-03-01,0
1604,2020-04-01,5.34
1604,2020-05-01,19.77
1604,2020-06-01,0
1604,2020-07-01,0
1604,2020-08-01,0
1604,2020-09-01,0
1604,2020-10-01,0
1605,2020-01-01,0
1605,2020-02-01,0
1605,2020-03-01,0
1605,2020-04-01,0
1605,2020-05-01,0
1605,2020-06-01,0
1605,2020-07-01,0
1605,2020-08-01,0
1605,2020-09-01,0
1605,2020-10-01,0
1606,2020-01-01,19.14
1606,2020-02-01,0
1606,2020-03-01,85.02
1606,2020-04-01,57.38
1606,2020-05-01,91.3
1606,2020-06-01,45.85
1606,2020-07-01,74.58
1606,2020-08-01,20.87
1606,2020-09-01,57.53
1606,2020-10-01,95.6
1607,2020-01-01,48.38
1607,2020-02-01,49.99
1607,2020-03-01,51.08
1607,2020-04-01,45.42
1607,2020-05-01,50.26
1607,2020-06-01,42.52
1607,2020-07-01,52.16
1607,2020-08-01,52.46
1607,2020-09-01,45.89
1607,2020-10-01,54.65
1608,2020-01-01,52.56
1608,2020-02-01,40.23
1608,2020-03-01,36.66
1608,2020-04-01,46.2
1608,2020-05-01,9.71
1608,2020-06-01,50.74
1608,2020-07-01,48.05
1608,2020-08-01,43.4
1608,2020-09-01,73.22
1608,2020-10-01,0
1609,2020-01-01,0
1609,2020-02-01,0
1609,2020-03-01,0
1609,2020-04-01,0
1609,2020-05-01,0
1609,2020-06-01,0
1609,2020-07-01,0
1609,2020-08-01,0
1609,2020-09-01,0
1609,2020-10-01,26.74
1610,2020-01-01,51.36
1610,2020-02-01,0
1610,2020-03-01,0
1610,2020-04-01,39.61
1610,2020-05-01,20.47
1610,2020-06-01,0
1610,2020-07-01,0
1610,2020-08-01,45.45
1610,2020-09-01,0
1610,2020-10-01,0
1611,2020-01-01,0
1611,2020-02-01,0
1611,2020-03-01,0
1611,2020-04-01,0
1611,2020-05-01,0
1611,2020-06-01,0
1611,2020-07-01,0
1611,2020-08-01,0
1611,2020-09-01,0
1611,2020-10-01,0
1612,2020-01-01,75.35
1612,2020-02-01,28.29
1612,2020-03-01,45.92
1612,2020-04-01,0
1612,2020-05-01,0
1612,2020-06-01,14.37
1612,2020-07-01,0
1612,2020-08-01,38.82
1612,2020-09-01,42.6
1612,2020-10-01,22.47
1613,2020-01-01,0
1613,2020-02-01,0
1613,2020-03-01,0
1613,2020-04-01,0
1613,2020-05-01,0
1613,2020-06-01,0
1613,2020-07-01,0
1613,2020-08-01,0
1613,2020-09-01,0
1613,2020-10-01,0
1614,2020-01-01,0
1614,2020-02-01,40.65
1614,2020-03-01,0
1614,2020-04-01,0
1614,2020-05-01,17.28
1614,2020-06-01,0
1614,2020-07-01,0
1614,2020-08-01,0
1614,2020-09-01,0
1614,2020-10-01,0
1615,2020-01-01,0
1615,2020-02-01,0
1615,2020-03-01,0
1615,2020-04-01,0
1615,2020-05-01,0
1615,2020-06-01,0
1615,2020-07-01,0
1615,2020-08-01,11.52
1615,2020-09-01,0
1615,2020-10-01,0
1616,2020-01-01,40.72
1616,2020-02-01,50.16
1616,2020-03-01,0
1616,2020-04-01,0
1616,2020-05-01,25.58
1616,2020-06-01,57.11
1616,2020-07-01,38.31
1616,2020-08-01,0
1616,2020-09-01,60.11
1616,2020-10-01,94.58
1617,2020-01-01,42.22
1617,2020-02-01,32.96
1617,2020-03-01,21.21
1617,2020-04-01,0
1617,2020-05-01,0
1617,2020-06-01,0
1617,2020-07-01,0
1617,2020-08-01,0
1617,2020-09-01,46.83
1617,2020-10-01,12.44
1618,2020-01-01,0
1618,2020-02-01,0
1618,2020-03-01,0
1618,2020-04-01,0
1618,2020-05-01,0
1618,2020-06-01,60.85
1618,2020-07-01,45.76
1618,2020-08-01,0
1618,2020-09-01,21.64
1618,2020-10-01,0
1619,2020-01-01,31.53
1619,2020-02-01,47.9
1619,2020-03-01,48.27
1619,2020-04-01,12.5
1619,2020-05-01,59.78
1619,2020-06-01,49.53
1619,2020-07-01,32.06
1619,2020-08-01,0
1619,2020-09-01,49.24
1619,2020-10-01,13.61
1620,2020-01-01,10.39
1620,2020-02-01,0
1620,2020-03-01,0
1620,2020-04-01,0
1620,2020-05-01,0
1620,2020-06-01,0
1620,2020-07-01,0
1620,2020-08-01,0
1620,2020-09-01,0
1620,2020-10-01,0
1621,2020-01-01,0
1621,2020-02-01,0
1621,2020-03-01,12.97
1621,2020-04-01,32.59
1621,2020-05-01,39.56
1621,2020-06-01,0
1621,2020-07-01,9.52
1621,2020-08-01,78.84
1621,2020-09-01,8.64
1621,2020-10-01,0
1622,2020-01-01,0
1622,2020-02-01,0
1622,2020-03-01,55.16
1622,2020-04-01,22.29
1622,2020-05-01,0
1622,2020-06-01,0
1622,2020-07-01,0
1622,2020-08-01,0
1622,2020-09-01,0
1622,2020-10-01,0
1623,2020-01-01,0
1623,2020-02-01,0
1623,2020-03-01,0
1623,2020-04-01,0
1623,2020-05-01,0
1623,2020-06-01,0
1623,2020-07-01,0
1623,2020-08-01,23.61
1623,2020-09-01,0
1623,2020-10-01,0
1624,2020-01-01,0
1624,2020-02-01,0
1624,2020-03-01,4.25
1624,2020-04-01,0
1624,2020-05-01,97.79
1624,2020-06-01,3.32
1624,2020-07-01,69.02
1624,2020-08-01,84.98
1624,2020-09-01,35.97
1624,2020-10-01,20.11
1625,2020-01-01,50.32
1625,2020-02-01,50.6
1625,2020-03-01,43.91
1625,2020-04-01,63.42
1625,2020-05-01,0
1625,2020-06-01,38.34
1625,2020-07-01,0
1625,2020-08-01,43.23
1625,2020-09-01,8.34
1625,2020-10-01,59.51
1626,2020-01-01,0
1626,2020-02-01,0
1626,2020-03-01,0
1626,2020-04-01,0
1626,2020-05-01,0
1626,2020-06-01,0
1626,2020-07-01,0
1626,2020-08-01,0
1626,2020-09-01,52.76
1626,2020-10-01,0
1627,2020-01-01,46.73
1627,2020-02-01,99.64
1627,2020-03-01,32.87
1627,2020-04-01,48.63
1627,2020-05-01,57.13
1627,2020-06-01,32.51
1627,2020-07-01,34.05
1627,2020-08-01,32.58
1627,2020-09-01,38.97
1627,2020-10-01,0
1628,2020-01-01,0
1628,2020-02-01,0
1628,2020-03-01,0
1628,2020-04-01,49.25
1628,2020-05-01,0
1628,2020-06-01,0
1628,2020-07-01,0
1628,2020-08-01,0
1628,2020-09-01,0
1628,2020-10-01,0
1630,2020-01-01,0
1630,2020-02-01,55.62
1630,2020-03-01,45.15
1630,2020-04-01,69.25
1630,2020-05-01,0
1630,2020-06-01,0
1630,2020-07-01,0
1630,2020-08-01,0
1630,2020-09-01,56.41
1630,2020-10-01,61.1
1631,2020-01-01,0
1631,2020-02-01,0
1631,2020-03-01,0
1631,2020-04-01,0
1631,2020-05-01,0
1631,2020-06-01,27.25
1631,2020-07-01,38.78
1631,2020-08-01,0
1631,2020-09-01,86.84
1631,2020-10-01,0
1632,2020-01-01,17.37
1632,2020-02-01,0
1632,2020-03-01,0
1632,2020-04-01,0
1632,2020-05-01,0
1632,2020-06-01,0
1632,2020-07-01,0
1632,2020-08-01,0
1632,2020-09-01,72.35
1632,2020-10-01,0
1633,2020-01-01,0
1633,2020-02-01,0
1633,2020-03-01,0
1633,2020-04-01,0
1633,2020-05-01,0
1633,2020-06-01,60.95
1633,2020-07-01,0
1633,2020-08-01,0
1633,2020-09-01,47.46
1633,2020-10-01,0
1634,2020-01-01,34.43
1634,2020-02-01,0
1634,2020-03-01,0
1634,2020-04-01,78.22
1634,2020-05-01,0
1634,2020-06-01,81.68
1634,2020-07-01,0
1634,2020-08-01,16.12
1634,2020-09-01,0
1634,2020-10-01,0
1635,2020-01-01,39.59
1635,2020-02-01,0
1635,2020-03-01,0
1635,2020-04-01,0
1635,2020-05-01,0
1635,2020-06-01,35.51
1635,2020-07-01,91.92
1635,2020-08-01,0
1635,2020-09-01,0
1635,2020-10-01,0
1636,2020-01-01,0
1636,2020-02-01,0
1636,2020-03-01,0
1636,2020-04-01,0
1636,2020-05-01,0
1636,2020-06-01,0
1636,2020-07-01,0
1636,2020-08-01,0
1636,2020-09-01,0
1636,2020-10-01,0
1637,2020-01-01,0
1637,2020-02-01,32.3
1637,2020-03-01,0
1637,2020-04-01,10.87
1637,2020-05-01,55.61
1637,2020-06-01,89.55
1637,2020-07-01,0
1637,2020-08-01,41.26
1637,2020-09-01,51.61
1637,2020-10-01,40.73
1638,2020-01-01,21.15
1638,2020-02-01,0
1638,2020-03-01,0
1638,2020-04-01,0
1638,2020-05-01,27.06
1638,2020-06-01,0
1638,2020-07-01,0
1638,2020-08-01,0
1638,2020-09-01,0
1638,2020-10-01,0.8
1639,2020-01-01,0
1639,2020-02-01,79.54
1639,2020-03-01,53.48
1639,2020-04-01,43.47
1639,2020-05-01,0
1639,2020-06-01,0
1639,2020-07-01,0
1639,2020-08-01,0
1639,2020-09-01,84.64
1639,2020-10-01,0
1640,2020-01-01,0
1640,2020-02-01,0
1640,2020-03-01,0
1640,2020-04-01,0
1640,2020-05-01,0
1640,2020-06-01,0
1640,2020-07-01,0
1640,2020-08-01,0
1640,2020-09-01,0
1640,2020-10-01,0
1641,2020-01-01,0
1641,2020-02-01,0
1641,2020-03-01,0
1641,2020-04-01,0
1641,2020-05-01,0
1641,2020-06-01,0
1641,2020-07-01,0
1641,2020-08-01,33.17
1641,2020-09-01,0
1641,2020-10-01,0
1642,2020-01-01,0
1642,2020-02-01,0
1642,2020-03-01,0
1642,2020-04-01,0
1642,2020-05-01,44.08
1642,2020-06-01,0
1642,2020-07-01,0
1642,2020-08-01,0
